id	raw	isbn	publisher	issn
1596101	Future Generation Computer Systems		North-Holland	0167-739X
1596112	IEEE Transactions on Information Theory			0018-9448
1596380	Automatica		Pergamon	0005-1098
1596434	EURASIP Journal on Audio, Speech, and Music Processing			1687-4722
1596706	Computer Physics Communications		North-Holland	0010-4655
1596765	Journal of Computational Physics		Academic Press	0021-9991
1596838	International Journal of Wireless & Mobile Networks			
1597016	Computer Physics Communications		North-Holland	0010-4655
1597023	Expert Systems with Applications		Pergamon	0957-4174
1597236	IEEE Wireless Communications			1536-1284
1597247	Applied Soft Computing		Elsevier	1568-4946
1597275	The International Journal of Multimedia & Its Applications			
1597377	Electronics Letters			0013-5194
1597529	DESIGNS CODES AND CRYPTOGRAPHY			0925-1022
1598036	Multidimensional Systems and Signal Processing			0923-6082
1598146	IEEE Transactions on Robotics			1552-3098
1598233	Advances in Applied Mathematics		Academic Press	0196-8858
1598240	IEEE Transactions on Wireless Communications			1536-1276
1598371	Journal of Intelligent & Robotic Systems			0921-0296
1598488	International Journal of Artificial Intelligence & Applications			
1598624	Annals of Pure and Applied Logic		North-Holland	0168-0072
1598664	ACM Transactions on Intelligent Systems and Technology			2157-6904
1598823	STATISTICS AND COMPUTING			0960-3174
1599077	SIAM JOURNAL ON FINANCIAL MATHEMATICS			1945-497X
1599123	JOURNAL OF SYMBOLIC LOGIC			0022-4812
1599193	ACM Transactions on Algorithms			1549-6325
1599334	Chinese Journal of Electronics			1022-4653
1599336	RANDOM STRUCTURES & ALGORITHMS			1042-9832
1599427	SIAM JOURNAL ON MATHEMATICAL ANALYSIS			0036-1410
1599524	MATHEMATICS OF COMPUTATION			0025-5718
1599665	Computer Science and Information Technology			
1599732	"STOC '18: Symposium on Theory of Computing
		      Los Angeles
		      CA
		      USA
		    June, 2018"	978-1-4503-5559-9		0737-8017
1599913	SIAM JOURNAL ON NUMERICAL ANALYSIS			0036-1429
1600113	NUCLEAR TECHNOLOGY			0029-5450
1600370	JOURNAL OF GRAPH THEORY			0364-9024
1600528	IEEE Transactions on Information Theory			0018-9448
1600614	Journal of Symbolic Computation		Academic Press	0747-7171
1600837	Multimedia Tools and Applications			1380-7501
1600960	Applicable Algebra in Engineering, Communication and Computing			1432-0622
1601033	IEEE ACCESS			2169-3536
1601236	Neural Processing Letters			1370-4621
1601340	IEEE ACCESS			2169-3536
1601372	Journal of Symbolic Computation		Academic Press	0747-7171
1601424	IEEE ACCESS			2169-3536
1601425	IEEE ACCESS			2169-3536
1601855	JOURNAL OF EXPERIMENTAL & THEORETICAL ARTIFICIAL INTELLIGENCE			0952-813X
1601990	Discrete Mathematics		North-Holland	0012-365X
1602131	Future Generation Computer Systems		North-Holland	0167-739X
1602237	Future Generation Computer Systems		North-Holland	0167-739X
1602252	IEEE ACCESS			2169-3536
1602277	Communications in Nonlinear Science and Numerical Simulation		Elsevier	1007-5704
1602382	IEEE ACCESS			2169-3536
1602557	IEEE ACCESS			2169-3536
1602569	PATTERN RECOGNITION LETTERS			0167-8655
1602610	Quantum Information Processing			1570-0755
1602838	Statistics and Computing			0960-3174
1602870	IEEE ACCESS			2169-3536
1602906	IEEE ACCESS			2169-3536
1602912	IEEE ACCESS			2169-3536
1602924	Neural Computing and Applications			0941-0643
1602941	IEEE Transactions on Instrumentation and Measurement			0018-9456
1602998	IEEE ACCESS			2169-3536
1603236	IEEE ACCESS			2169-3536
1603258	NEURAL COMPUTING & APPLICATIONS			0941-0643
1603353	JOURNAL OF LIBRARIANSHIP AND INFORMATION SCIENCE			0961-0006
1603600	SIAM JOURNAL ON CONTROL AND OPTIMIZATION			0363-0129
1603644	UNIVERSAL ACCESS IN THE INFORMATION SOCIETY			1615-5289
1603781	MANAGEMENT SCIENCE			0025-1909
1603843	Computer Physics Communications		North-Holland	0010-4655
1603939	Education and Information Technologies			1360-2357
1603976	IEEE ACCESS			2169-3536
1604306	IEEE ACCESS			2169-3536
1604409	Neural Computing and Applications			0941-0643
1604416	ACM Transactions on Interactive Intelligent Systems			2160-6455
1604444	IEEE Geoscience and Remote Sensing Letters			1545-598X
1604481	IEEE ACCESS			2169-3536
1604687	IEEE ACCESS			2169-3536
1604759	Journal of Signal Processing Systems			1939-8018
1604988	MATHEMATICS OF OPERATIONS RESEARCH			0364-765X
1605189	Journal of Visual Communication and Image Representation		Academic Press	1047-3203
1605358	Multimedia Tools and Applications			1380-7501
1605611	Image and Vision Computing		Elsevier	0262-8856
1605624	IEEE Transactions on Aerospace and Electronic Systems			0018-9251
1605839	IEEE ACCESS			2169-3536
1605917	IEEE ACCESS			2169-3536
1606053	NEW MEDIA & SOCIETY			1461-4448
1606494	Computing			0010-485X
1606588	ADVANCES IN PRODUCTION MANAGEMENT SYSTEMS: PRODUCTION MANAGEMENT FOR THE FACTORY OF THE FUTURE, PT I			1868-4238
1606816	Journal of Big Data			2196-1115
1606832	SIAM JOURNAL ON DISCRETE MATHEMATICS			0895-4801
1607152	ADVANCES IN PRODUCTION MANAGEMENT SYSTEMS: TOWARDS SMART PRODUCTION MANAGEMENT SYSTEMS, APMS 2019, PT II			1868-4238
1607153	IEEE ACCESS			2169-3536
1607166	JOURNAL OF EXPERIMENTAL & THEORETICAL ARTIFICIAL INTELLIGENCE			0952-813X
1607294	KSII TRANSACTIONS ON INTERNET AND INFORMATION SYSTEMS			1976-7277
1607307	Journal of Computational Physics		Academic Press	0021-9991
1607456	IEEE ACCESS			2169-3536
1607605	NEURAL COMPUTING & APPLICATIONS			0941-0643
1607652	ADVANCES IN PRODUCTION MANAGEMENT SYSTEMS: TOWARDS SMART PRODUCTION MANAGEMENT SYSTEMS, APMS 2019, PT II			1868-4238
1607753	Wireless Personal Communications			0929-6212
1607824	ADVANCES IN PRODUCTION MANAGEMENT SYSTEMS: TOWARDS SMART PRODUCTION MANAGEMENT SYSTEMS, APMS 2019, PT II			1868-4238
1607952	ADVANCES IN PRODUCTION MANAGEMENT SYSTEMS: TOWARDS SMART PRODUCTION MANAGEMENT SYSTEMS, APMS 2019, PT II			1868-4238
1607979	IET Communications			1751-8628
1608286	IEEE ACCESS			2169-3536
1608709	ADVANCES IN NEURAL INFORMATION PROCESSING SYSTEMS 32 (NIPS 2019)			1049-5258
1608778	Soft Computing			1432-7643
1608846	Technology, Knowledge and Learning			2211-1662
1609041	ADVANCES IN NEURAL INFORMATION PROCESSING SYSTEMS 32 (NIPS 2019)			1049-5258
1609047	EURASIP Journal on Advances in Signal Processing			1687-6180
1609119	Information Processing & Management		Pergamon	0306-4573
1609173	IEEE ACCESS			2169-3536
1609179	ADVANCES IN NEURAL INFORMATION PROCESSING SYSTEMS 32 (NIPS 2019)			1049-5258
1609477	JOURNAL OF MEDICAL IMAGING AND HEALTH INFORMATICS			2156-7018
1609807	IEEE ACCESS			2169-3536
1610019	IEEE ACCESS			2169-3536
1610020	SIAM-ASA JOURNAL ON UNCERTAINTY QUANTIFICATION			2166-2525
1610171	JOURNAL OF LIBRARIANSHIP AND INFORMATION SCIENCE			0961-0006
1610334	ADVANCES IN NEURAL INFORMATION PROCESSING SYSTEMS 32 (NIPS 2019)			1049-5258
1610416	European Journal of Control		Elsevier	0947-3580
1610441	ADVANCES IN NEURAL INFORMATION PROCESSING SYSTEMS 32 (NIPS 2019)			1049-5258
1610452	KSII TRANSACTIONS ON INTERNET AND INFORMATION SYSTEMS			1976-7277
1610645	Neural Processing Letters			1370-4621
1610735	Iet Communications			1751-8628
1611231	ADVANCES IN NEURAL INFORMATION PROCESSING SYSTEMS 32 (NIPS 2019)			1049-5258
1611449	IEEE ACCESS			2169-3536
1611467	ADVANCES IN NEURAL INFORMATION PROCESSING SYSTEMS 32 (NIPS 2019)			1049-5258
1611675	Wireless Personal Communications			1572-834X
1611962	ADVANCES IN NEURAL INFORMATION PROCESSING SYSTEMS 32 (NIPS 2019)			1049-5258
1612160	IEEE ACCESS			2169-3536
1612222	ADVANCES IN NEURAL INFORMATION PROCESSING SYSTEMS 32 (NIPS 2019)			1049-5258
1612321	ADVANCES IN NEURAL INFORMATION PROCESSING SYSTEMS 32 (NIPS 2019)			1049-5258
1612672	Neural Computing and Applications			0941-0643
1612834	The Journal of Supercomputing			0920-8542
1612909	PATTERN ANALYSIS AND APPLICATIONS			1433-7541
1613030	Discrete Mathematics		North-Holland	0012-365X
1613093	mathematical foundations of computer science			1942-3454
1613171	IEEE ACCESS			2169-3536
1613366	Computational Optimization and Applications			0926-6003
1613375	Internet of Things		Elsevier	2542-6605
1613717	IEEE ACCESS			2169-3536
1613745	Reliability Engineering & System Safety		Elsevier	0951-8320
1613774	2019 IEEE 60TH ANNUAL SYMPOSIUM ON FOUNDATIONS OF COMPUTER SCIENCE (FOCS 2019)			0272-5428
1613895	International Journal of Theoretical Physics			0020-7748
1613938	Future Generation Computer Systems		North-Holland	0167-739X
1614075	JOURNAL OF KNOWLEDGE MANAGEMENT			1367-3270
1614084	IEEE ACCESS			2169-3536
1614125	OPTIMIZATION LETTERS			1862-4472
1614155	IEEE ACCESS			2169-3536
1614732	IEEE ACCESS			2169-3536
1614956	IEEE ACCESS			2169-3536
1615139	TRANSACTIONS OF THE INSTITUTE OF MEASUREMENT AND CONTROL			0142-3312
1615396	Software and Systems Modeling			1619-1366
1615510	JOURNAL OF MEDICAL IMAGING AND HEALTH INFORMATICS			2156-7018
1615781	IEEE ACCESS			2169-3536
1615916	IEEE ACCESS			2169-3536
1616085	IEEE ACCESS			2169-3536
1616134	IEEE ACCESS			2169-3536
1616332	JOURNAL OF SYMBOLIC LOGIC			0022-4812
1616463	Graphical Models		Academic Press	1524-0703
1616588	IEEE ACCESS			2169-3536
1617115	Physical Communication		Elsevier	1874-4907
1617130	SIAM JOURNAL ON SCIENTIFIC COMPUTING			1064-8275
1617341	Information Processing & Management		Pergamon	0306-4573
1617373	MARKETING SCIENCE			0732-2399
1617401	IEEE ACCESS			2169-3536
1617442	Computers & Mathematics with Applications		Pergamon	0898-1221
1617607	Studia Logica			0039-3215
1617640	Applied Soft Computing		Elsevier	1568-4946
1617727	TRANSACTIONS OF THE INSTITUTE OF MEASUREMENT AND CONTROL			0142-3312
1617899	Telecommunication Systems			1018-4864
1618041	JOURNAL OF INTELLIGENT SYSTEMS			0334-1860
1618121	Computers & Mathematics with Applications		Pergamon	0898-1221
1618190	European Journal of Operational Research		North-Holland	0377-2217
1618431	Reliability Engineering & System Safety		Elsevier	0951-8320
1618864	Neural Processing Letters			1370-4621
1618894	Cognitive Systems Research		Elsevier	1389-0417
1618924	JOURNAL OF MACHINE LEARNING RESEARCH			1532-4435
1618983	IEEE Transactions on Multimedia			1520-9210
1618985	IEEE Transactions on Industrial Electronics			0278-0046
1619074	Computers & Graphics		Pergamon	0097-8493
1619251	IEEE ACCESS			2169-3536
1619273	Future Generation Computer Systems		North-Holland	0167-739X
1619466	Computers & Security		Elsevier Advanced Technology	0167-4048
1619760	Reliability Engineering & System Safety		Elsevier	0951-8320
1619815	IEEE ACCESS			2169-3536
1619944	Knowledge-Based Systems		Elsevier	0950-7051
1619955	Discrete Mathematics		North-Holland	0012-365X
1620005	NEW MEDIA & SOCIETY			1461-4448
1620050	Computers in Human Behavior		Pergamon	0747-5632
1620067	IEEE ACCESS			2169-3536
1620100	Telematics and Informatics		Pergamon	0736-5853
1620183	Neural Computing and Applications			0941-0643
1620198	ANNALS OF GIS			1947-5683
1620203	Pervasive and Mobile Computing		Elsevier	1574-1192
1620355	Innovations in Systems and Software Engineering			1614-5046
1620726	Soft Computing			1432-7643
1620753	SYMMETRY-BASEL			
1620991	Knowledge-Based Systems		Elsevier	0950-7051
1621069	ELECTRONIC COMMERCE RESEARCH			1389-5753
1621101	Information Sciences		Elsevier	0020-0255
1621125	Future Generation Computer Systems		North-Holland	0167-739X
1621495	Lecture Notes in Artificial Intelligence			0302-9743
1621500	Soft Computing			1432-7643
1621556	ADVANCES IN NEURAL INFORMATION PROCESSING SYSTEMS 32 (NIPS 2019)			1049-5258
1621572	Computers & Industrial Engineering		Pergamon	0360-8352
1621617	ADVANCES IN NEURAL INFORMATION PROCESSING SYSTEMS 32 (NIPS 2019)			1049-5258
1621627	IEEE Geoscience and Remote Sensing Letters			1545-598X
1622003	Natural Computing			1567-7818
1622010	IEEE Transactions on Circuits and Systems for Video Technology			1051-8215
1622177	Lecture Notes in Artificial Intelligence			0302-9743
1622201	Iet Image Processing			1751-9659
1622365	Lecture Notes in Computer Science			0302-9743
1622445	Knowledge and Information Systems			0219-1377
1622557	IEEE Transactions on Industrial Electronics			0278-0046
1622571	Lecture Notes in Computer Science			0302-9743
1622584	CONNECTION SCIENCE			0954-0091
1622603	Lecture Notes in Computer Science			0302-9743
1622698	ELECTRONIC LIBRARY			0264-0473
1622720	SIAM-ASA JOURNAL ON UNCERTAINTY QUANTIFICATION			2166-2525
1622733	Lecture Notes in Computer Science			0302-9743
1622877	Future Generation Computer Systems		North-Holland	0167-739X
1622885	Lecture Notes in Computer Science			0302-9743
1622965	Communications in Nonlinear Science and Numerical Simulation		Elsevier	1007-5704
1623214	Journal of Intelligent Manufacturing			0956-5515
1623326	Iet Information Security			1751-8709
1623341	Lecture Notes in Computer Science			0302-9743
1623382	JOURNAL OF MATHEMATICAL LOGIC			0219-0613
1623567	Knowledge and Information Systems			0219-1377
1623712	Artificial Intelligence Review			0269-2821
1623765	IEEE Transactions on Automatic Control			0018-9286
1623771	JOURNAL OF COMPUTER SCIENCE & TECHNOLOGY			1666-6046
1623826	REMOTE SENSING			
1623830	Lecture Notes in Computer Science			0302-9743
1623831	Artificial Life and Robotics			1433-5298
1623946	Education and Information Technologies			1360-2357
1623948	IEEE Transactions on Cognitive Communications and Networking			
1623988	Annual Reviews in Control		Pergamon	1367-5788
1624035	Signal, Image and Video Processing			1863-1703
1624084	Artificial Intelligence Review			0269-2821
1624114	Computer Speech & Language		Academic Press	0885-2308
1624135	Lecture Notes in Computer Science			0302-9743
1624389	Automated Software Engineering			0928-8910
1624515	IET Biometrics			2047-4938
1624533	Briefings Bioinform.			1477-4054
1624560	The Journal of Supercomputing			0920-8542
1624569	Scientometrics			0138-9130
1624651	Proceedings of the 2019 Summer Simulation Conference			
1624740	Proceedings of the Second International Conference on Data Science, E-Learning and Information Systems	978-1-4503-7284-8		
1624768	Proceedings of the 23rd Pan-Hellenic Conference on Informatics	978-1-4503-7292-3		
1624770	Proceedings of the 23rd Pan-Hellenic Conference on Informatics	978-1-4503-7292-3		
1624801	IEEE Transactions on Network Science and Engineering			
1624818	Neural Processing Letters			1370-4621
1624911	Wireless Personal Communications			0929-6212
1624932	COMPUTER APPLICATIONS IN ENGINEERING EDUCATION			1061-3773
1624980	Neurocomputing		Elsevier	0925-2312
1625004	International Journal of Human-Computer Studies		Academic Press	1071-5819
1625021	NEURAL COMPUTING & APPLICATIONS			0941-0643
1625131	Computational Optimization and Applications			0926-6003
1625324	DISCRETE & COMPUTATIONAL GEOMETRY			0179-5376
1625386	Neurocomputing		Elsevier	0925-2312
1625412	BUSINESS PROCESS MANAGEMENT JOURNAL			1463-7154
1625537	IEEE ACCESS			2169-3536
1625671	REMOTE SENSING			
1625679	IEEE Geoscience and Remote Sensing Letters			1545-598X
1625688	Neurocomputing		Elsevier	0925-2312
1625692	IEEE ACCESS			2169-3536
1625867	Neurocomputing		Elsevier	0925-2312
1625961	IEEE ACCESS			2169-3536
1626049	KYBERNETES			0368-492X
1626110	Soft Computing			1432-7643
1626114	Wireless Personal Communications			0929-6212
1626147	Lecture Notes in Networks and Systems			2367-3370
1626230	NUMERICAL LINEAR ALGEBRA WITH APPLICATIONS			1070-5325
1626232	IEEE ACCESS			2169-3536
1626266	Lecture Notes in Computer Science			0302-9743
1626274	Knowledge-Based Systems		Elsevier	0950-7051
1626315	IEEE Internet Computing			1089-7801
1626326	Computer Networks		Elsevier	1389-1286
1626353	Lecture Notes in Networks and Systems			2367-3370
1626600	Entertainment Computing		Elsevier	1875-9521
1626628	Lecture Notes in Networks and Systems			2367-3370
1626760	Applied Mathematics Letters		Pergamon	0893-9659
1626817	QUALITY AND RELIABILITY ENGINEERING INTERNATIONAL			0748-8017
1626953	REMOTE SENSING			
1627027	Pattern Recognition Letters		North-Holland	0167-8655
1627096	IEEE Geoscience and Remote Sensing Letters			1545-598X
1627247	Microprocessors and Microsystems		Elsevier	0141-9331
1627270	Parallel Computing		North-Holland	0167-8191
1627397	Iet Image Processing			1751-9659
1627433	Pattern Recognition Letters		North-Holland	0167-8655
1627594	ENTROPY			
1627619	Journal of Scientific Computing			0885-7474
1627884	ISPRS INTERNATIONAL JOURNAL OF GEO-INFORMATION			
1627932	IET Communications			1751-8628
1628046	Neurocomputing		Elsevier	0925-2312
1628170	Annals of Operations Research			0254-5330
1628189	Ecological Informatics		Elsevier	1574-9541
1628397	Discrete Applied Mathematics		North-Holland	0166-218X
1628467	Computational Statistics & Data Analysis		North-Holland	0167-9473
1628475	Computers & Mathematics with Applications		Pergamon	0898-1221
1628487	Applied Soft Computing		Elsevier	1568-4946
1628534	FUTURE INTERNET			
1628560	Journal of Global Optimization			0925-5001
1628562	IEEE Geoscience and Remote Sensing Letters			1545-598X
1628659	Wireless Personal Communications			0929-6212
1628686	Iet Image Processing			1751-9659
1628718	TRANSACTIONS OF THE INSTITUTE OF MEASUREMENT AND CONTROL			0142-3312
1628814	Applied Mathematics Letters		Pergamon	0893-9659
1628983	CONCURRENCY AND COMPUTATION-PRACTICE & EXPERIENCE			1532-0626
1628993	Annals of Operations Research			0254-5330
1629068	Information Sciences		Elsevier	0020-0255
1629199	Communications in Nonlinear Science and Numerical Simulation		Elsevier	1007-5704
1629416	Information Sciences		Elsevier	0020-0255
1629502	Science of Computer Programming		Elsevier	0167-6423
1629753	Circuits, Systems, and Signal Processing			0278-081X
1629875	NUMERICAL ALGORITHMS			1017-1398
1629885	Journal of Combinatorial Optimization			1382-6905
1630042	Government Information Quarterly		JAI	0740-624X
1630365	SENSORS			1424-8220
1630393	SENSORS			1424-8220
1630395	SENSORS			1424-8220
1630435	IEEE-ACM TRANSACTIONS ON COMPUTATIONAL BIOLOGY AND BIOINFORMATICS			1545-5963
1630455	Education and Information Technologies			1360-2357
1630499	Proceedings of the 24th European Conference on Pattern Languages of Programs	978-1-4503-6206-1		
1630596	AT-AUTOMATISIERUNGSTECHNIK			0178-2312
1631107	ASLIB JOURNAL OF INFORMATION MANAGEMENT			2050-3806
1632627	Journal of Optimization Theory and Applications			0022-3239
1632666	Proceedings of the ACM on Human-Computer Interaction			
1632752	Proceedings of the XVIII Brazilian Symposium on Software Quality	978-1-4503-7282-4		
1632843	Proceedings of the 19th Koli Calling International Conference on Computing Education Research	978-1-4503-7715-7		
1632860	IEEE Consumer Electronics Magazine			2162-2248
1632873	IEEE Transactions on Circuits and Systems I: Regular Papers			1549-8328
1632931	IEEE Transactions on Mobile Computing			1536-1233
1633251	Computer Methods and Programs in Biomedicine		Elsevier	0169-2607
1633366	Proceedings of the International Conference on Artificial Intelligence, Information Processing and Cloud Computing	978-1-4503-7633-4		
1634353	SENSORS			1424-8220
1634401	SENSORS			1424-8220
1634468	IEEE Communications Letters			1089-7798
1634487	IEEE Communications Letters			1089-7798
1634535	IEEE Revista Iberoamericana de Tecnologias del Aprendizaje			
1634536	IEEE Revista Iberoamericana de Tecnologias del Aprendizaje			
1634549	IEEE Transactions on Cognitive Communications and Networking			
1634556	IEEE Transactions on Cognitive Communications and Networking			
1634574	IEEE Transactions on Cognitive Communications and Networking			
1634635	IEEE Transactions on Instrumentation and Measurement			0018-9456
1634648	IEEE Transactions on Knowledge and Data Engineering			1041-4347
1634709	IEEE Transactions on Sustainable Computing			
1634720	IEEE Transactions on Wireless Communications			1536-1276
1634728	IEEE Transactions on Wireless Communications			1536-1276
1635515	IEEE Internet of Things Journal			
1635555	IEEE Internet of Things Journal			
1635612	IEEE Transactions on Industrial Electronics			0278-0046
1635685	Future Generation Computer Systems		North-Holland	0167-739X
1636408	Symposium on Virtual and Augmented Reality			2377-746X
1636421	Symposium on Virtual and Augmented Reality			2377-746X
1636944	IEEE transactions on pattern analysis and machine intelligence			1939-3539
1636964	IEEE transactions on biomedical circuits and systems			1940-9990
1636997	The Journal of Supercomputing			0920-8542
1637061	IEEE Transactions on Aerospace and Electronic Systems			0018-9251
1637159	IEEE Transactions on Industrial Informatics			1551-3203
1637849	Neural Networks		Pergamon	0893-6080
1638048	JOURNAL OF ADVANCED COMPUTATIONAL INTELLIGENCE AND INTELLIGENT INFORMATICS			1343-0130
1638219	Information Systems Frontiers			1387-3326
1638690	NeuroImage		Academic Press	1053-8119
1638751	NeuroImage		Academic Press	1053-8119
1638870	Proceedings of the International Conference on High Performance Computing in Asia-Pacific Region	978-1-4503-7236-7		
1638896	IEEE Network			0890-8044
1638934	IEEE Transactions on Communications			0090-6778
1638935	IEEE Transactions on Communications			0090-6778
1639001	IEEE Transactions on Parallel and Distributed Systems			1045-9219
1639016	IEEE Transactions on Sustainable Energy			1949-3029
1639064	IEEE Transactions on Vehicular Technology			0018-9545
1639183	Applied Mathematics and Computation		Elsevier	0096-3003
1639994	SENSORS			1424-8220
1640814	PLOS COMPUTATIONAL BIOLOGY			1553-734X
1640820	BMC Bioinformatics			1471-2105
1640916	Companion of the 2020 ACM International Conference on Supporting Group Work	978-1-4503-6767-7		
1641355	Procedia Computer Science		Elsevier	1877-0509
1641551	Neural Networks		Pergamon	0893-6080
1641616	Proceedings of the ACM on Programming Languages			
1641732	Proceedings of the Tenth International Symposium on Information and Communication Technology	978-1-4503-7245-9		
1641743	Proceedings of the Tenth International Symposium on Information and Communication Technology	978-1-4503-7245-9		
1641828	IEEE/ACM Transactions on Audio, Speech, and Language Processing			2329-9290
1641858	IEEE Robotics & Automation Magazine			1070-9932
1641910	IEEE Wireless Communications Letters			2162-2337
1641930	IEEE Wireless Communications Letters			2162-2337
1641954	IEEE/ACM Transactions on Audio, Speech, and Language Processing			2329-9290
1641969	Journal of Computer Science and Technology			1000-9000
1642065	Frontiers of Information Technology & Electronic Engineering			2095-9184
1642259	SENSORS			1424-8220
1642275	SENSORS			1424-8220
1642328	BMC Bioinformatics			1471-2105
1642387	International Journal of Medical Informatics		Elsevier	1386-5056
1642445	Proceedings of the Third International Symposium on Image Computing and Digital Medicine	978-1-4503-7262-6		
1642501	IEEE Transactions on Computer-Aided Design of Integrated Circuits and Systems			0278-0070
1642526	IEEE Transactions on Information Theory			0018-9448
1642532	IEEE Transactions on Information Theory			0018-9448
1642564	IEEE Transactions on Intelligent Transportation Systems			1524-9050
1642570	IEEE Transactions on Intelligent Transportation Systems			1524-9050
1642584	IEEE Transactions on Intelligent Transportation Systems			1524-9050
1642624	IEEE JOURNAL OF BIOMEDICAL AND HEALTH INFORMATICS			2168-2194
1642695	IEEE Transactions on Circuits and Systems II: Express Briefs			1549-7747
1642812	IEEE Transactions on Smart Grid			1949-3053
1642889	SENSORS			1424-8220
1642909	SENSORS			1424-8220
1643019	IEEE Transactions on Automatic Control			0018-9286
1643049	IEEE Journal of Solid-State Circuits			0018-9200
1643072	IEEE Journal of Solid-State Circuits			0018-9200
1643170	IEEE Transactions on Geoscience and Remote Sensing			0196-2892
1643288	IEEE Transactions on Systems, Man, and Cybernetics: Systems			2168-2216
1643319	IEEE Transactions on Very Large Scale Integration (VLSI) Systems			1063-8210
1643352	SENSORS			1424-8220
1643400	IEEE Sensors Journal			1530-437X
1644756	Multimedia Tools and Applications			1380-7501
1644810	IEEE Access			
1644858	Medical & Biological Engineering & Computing			0140-0118
1644861	Journal of Digital Imaging			0897-1889
1644872	NeuroImage		Academic Press	1053-8119
1644924	IEEE Transactions on Signal Processing			1053-587X
1644955	IEEE Control Systems Letters			
1644975	ACM Transactions on the Web			1559-1131
1645163	BMC Bioinformatics			1471-2105
1645197	IEEE Transactions on Multimedia			1520-9210
1645225	IEEE Transactions on Multimedia			1520-9210
1645395	IEEE ACCESS			2169-3536
1645666	Government Information Quarterly		JAI	0740-624X
1645706	Computers & Operations Research		Pergamon	0305-0548
1645742	NeuroImage		Academic Press	1053-8119
1645820	IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing			1939-1404
1645851	IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing			1939-1404
1645968	IEEE ACCESS			2169-3536
1646054	ENTROPY			
1646140	Neurocomputing		Elsevier	0925-2312
1646205	The VLDB Journal			1066-8888
1646267	SIAM JOURNAL ON SCIENTIFIC COMPUTING			1064-8275
1646550	Computer Aided Geometric Design		North-Holland	0167-8396
1646615	IEEE ACCESS			2169-3536
1646672	Journal of Big Data			2196-1115
1646760	Information Sciences		Elsevier	0020-0255
1646778	Finite Fields and Their Applications		Academic Press	1071-5797
1646806	IEEE ACCESS			2169-3536
1646911	IEEE ACCESS			2169-3536
1647201	Journal of Computational Physics		Academic Press	0021-9991
1647276	ISPRS INTERNATIONAL JOURNAL OF GEO-INFORMATION			
1647277	ENTROPY			
1647573	Multimedia Tools and Applications			1380-7501
1647801	ENTROPY			
1647915	Environmental Modelling & Software		Elsevier	1364-8152
1647925	International Journal of System Assurance Engineering and Management			0975-6809
1647970	Knowledge and Information Systems			0219-1377
1647996	ONLINE INFORMATION REVIEW			1468-4527
1648033	IEEE Transactions on Fuzzy Systems			1063-6706
1648151	Neurocomputing		Elsevier	0925-2312
1648188	Information Sciences		Elsevier	0020-0255
1648261	THEORETICAL COMPUTER SCIENCE			0304-3975
1648522	Machine Learning			0885-6125
1648526	SYMMETRY-BASEL			
1648749	IEEE EMBEDDED SYSTEMS LETTERS			1943-0663
1649007	Dynamic Games and Applications			2153-0785
1649130	IEEE ACCESS			2169-3536
1649146	Future Generation Computer Systems		North-Holland	0167-739X
1649191	Computer Physics Communications		North-Holland	0010-4655
1649231	IEEE Transactions on Aerospace and Electronic Systems			0018-9251
1649458	Applied Soft Computing		Elsevier	1568-4946
1649844	COMPUTER APPLICATIONS IN ENGINEERING EDUCATION			1061-3773
1649886	Computers & Chemical Engineering		Pergamon	0098-1354
1650133	EURASIP Journal on Advances in Signal Processing			1687-6180
1650294	IEEE Geoscience and Remote Sensing Letters			1545-598X
1650435	Wireless Personal Communications			0929-6212
1650595	Computers, Environment and Urban Systems		Pergamon	0198-9715
1650608	International Journal of Machine Learning and Cybernetics			1868-8071
1650715	Soft Computing			1432-7643
1650722	REMOTE SENSING			
1650751	Operations Research Letters		North-Holland	0167-6377
1650819	IET Communications			1751-8628
1650869	European Journal of Operational Research		North-Holland	0377-2217
1650985	JOURNAL OF SYMBOLIC COMPUTATION			0747-7171
1651122	The Journal of Supercomputing			0920-8542
1651181	Pattern Recognition		Pergamon	0031-3203
1651206	Neurocomputing		Elsevier	0925-2312
1651266	Future Generation Computer Systems		North-Holland	0167-739X
1651267	IEEE ACCESS			2169-3536
1651408	Journal of Visualization			1343-8875
1651410	JOURNAL OF MACHINE LEARNING RESEARCH			1532-4435
1651546	MATHEMATICS OF COMPUTATION			0025-5718
1651650	Knowledge-Based Systems		Elsevier	0950-7051
1651680	REMOTE SENSING			
1651694	IEEE Transactions on Control of Network Systems			
1651714	Computer Standards & Interfaces		North-Holland	0920-5489
1651725	SOFTWARE AND SYSTEMS MODELING			1619-1366
1651738	THEORETICAL COMPUTER SCIENCE			0304-3975
1651827	IEEE Transactions on Industrial Electronics			0278-0046
1652100	Knowledge-Based Systems		Elsevier	0950-7051
1652364	Astronomy and Computing		Elsevier	2213-1337
1652864	Journal of Informetrics		Elsevier	1751-1577
1652899	REMOTE SENSING			
1653433	JOURNAL OF BIOINFORMATICS AND COMPUTATIONAL BIOLOGY			0219-7200
1653436	Wireless Personal Communications			0929-6212
1653464	IEEE Internet of Things Journal			
1653830	Wireless Personal Communications			0929-6212
