id	parent_paper	child_paper
4131	3358747	2056822
4132	3358919	4449693
4133	3359300	373124
4134	3359925	1674854
4135	3360104	3125546
4136	3361094	1106730
4137	3361469	2995924
4138	3362819	1219237
4139	3363184	854498
4140	3363300	1914172
4141	3363771	3003318
4142	3363771	2286540
4143	3364679	76639
4144	3365274	1253236
4145	3365459	3365459
4146	3367285	3012330
4147	3368071	2637912
4148	3368539	365517
4149	3368633	2377672
4150	3368633	1181735
4151	3368667	622609
4152	3369609	1352206
4153	3369617	1715890
4154	3369777	2794624
4155	3369839	2844290
4156	3370487	3370487
4157	3370497	1639977
4158	3370603	520196
4159	3370745	3203306
4160	3371500	2950812
4161	3371686	572971
4162	3371758	1321257
4163	3371791	807275
4164	3372927	448491
4165	3373304	2965093
4166	3373394	850753
4167	3373565	2055397
4168	3373658	830839
4169	3373732	1380777
4170	3373732	3051745
4171	3373764	789282
4172	3373764	539678
4173	3373810	3428635
4174	3373852	2056822
4175	3373889	2173251
4176	3374289	76324
4177	3374296	1015595
4178	3375819	2241501
4179	3375819	1604183
4180	3375840	339864
4181	3376617	1865863
4182	3376617	2979414
4183	3377488	879182
4184	3377928	628846
4185	3379793	2282510
4186	3379801	1388564
4187	3380199	2999594
4188	3380334	2298949
4189	3380529	3347572
4190	3381415	1526215
4191	3384116	613961
4192	3384258	216313
4193	3384273	542547
4194	3385199	2879674
4195	3385607	4496681
4196	3385859	1688247
4197	3385859	1659670
4198	3385859	1153241
4199	3385859	960766
4200	3385982	2298949
4201	3386243	2860531
4202	3386335	2904488
4203	3386335	313022
4204	3387149	856812
4205	3387299	1338238
4206	3388330	562523
4207	3388330	1703396
4208	3389035	1323865
4209	3390744	3015066
4210	3390992	2932469
4211	3391073	2900470
4212	3393946	2389020
4213	3394874	2289353
4214	3395090	754762
4215	3395125	410931
4216	3395352	169892
4217	3395509	1546135
4218	3395738	2778706
4219	3395860	2618479
4220	3395860	1778773
4221	3395860	453115
4222	3396085	2546047
4223	3396092	2619132
4224	3397152	2923348
4225	3399777	879182
4226	3400570	928002
4227	3401887	709441
4228	3402706	1312118
4229	3402998	771363
4230	3402998	1712644
4231	3403483	2277708
4232	3403483	1083834
4233	3403770	2315306
4234	3404081	1046300
4235	3404845	2242334
4236	3405152	967035
4237	3405543	1988705
4238	3406200	32684
4239	3406200	1013555
4240	3406298	1398532
4241	3406843	2478723
4242	3407908	401361
4243	3408275	2394998
4244	3413086	2900943
4245	3415978	1516577
4246	3416889	220868
4247	3416907	1548557
4248	3417711	1025103
4249	3418764	146397
4250	3419419	2558661
4251	3420033	604465
4252	3420535	3420605
4253	3421410	2599440
4254	3422375	1531641
4255	3422572	153909
4256	3425585	2135691
4257	3428368	960766
4258	3429417	3059056
4259	3430413	766363
4260	3431346	1818799
4261	3431346	916118
4262	3432623	1818799
4263	3432738	2007391
4264	3432790	2306006
4265	3433219	1606173
4266	3434100	2745518
4267	3434922	630379
4268	3436018	1897567
4269	3436206	941710
4270	3436711	226982
4271	3436711	3488158
4272	3436742	1471051
4273	3436902	3154218
4274	3436995	3436811
4275	3437029	3437029
4276	3437084	2929255
4277	3437084	1955375
4278	3438917	3011528
4279	3438917	3230389
4280	3440853	1926552
4281	3441080	1299386
4282	3442479	1818799
4283	3442919	922910
4284	3442993	1818799
4285	3443173	839765
4286	3443318	2313405
4287	3443711	349948
4288	3444620	1194253
4289	3444697	1955375
4290	3445570	2479613
4291	3445581	1409959
4292	3445628	264733
4293	3446216	313724
4294	3446565	953859
4295	3447102	2974974
4296	3447232	821273
4297	3447354	3436811
4298	3447354	3084318
4299	3447565	2586726
4300	3448112	2167471
4301	3448317	3569000
4302	3450330	3557798
4303	3451120	2046187
4304	3451315	60499
4305	3451484	3451484
4306	3452684	825797
4307	3452936	882099
4308	3452997	1125464
4309	3453025	1802762
4310	3458967	412982
4311	3459117	1076744
4312	3459175	2699878
4313	3459216	1575744
4314	3459682	341725
4315	3459682	196941
4316	3460206	1256310
4317	3461368	4496681
4318	3461535	66645
4319	3462577	1500749
4320	3463868	2989150
4321	3464714	3464714
4322	3466668	2923348
4323	3467260	260633
4324	3469180	1668868
4325	3469792	2789580
4326	3470960	1593437
4327	3472705	1765439
4328	3473114	1376975
4329	3473626	1317528
4330	3474238	2971049
4331	3474250	1818722
4332	3474250	1662738
4333	3474257	2193040
4334	3474337	2022768
4335	3474546	2022768
4336	3474546	1828313
4337	3475528	3046331
4338	3475528	1236321
4339	3475543	1871506
4340	3475543	504564
4341	3476034	1761598
4342	3476062	275516
4343	3476146	2876032
4344	3476146	879146
4345	3477039	2143217
4346	3480965	775794
4347	3481738	1032492
4348	3483512	2934219
4349	3484020	1955375
4350	3485183	466972
4351	3485319	3154218
4352	3485649	1711889
4353	3485848	1425354
4354	3485913	2127652
4355	3486062	2860531
4356	3486818	1156181
4357	3486950	687522
4358	3487350	1666675
4359	3487801	2724134
4360	3488158	854643
4361	3488158	226982
4362	3489881	3015567
4363	3490122	1304440
4364	3491490	615095
4365	3492076	596039
4366	3492581	2161935
4367	3492900	1596655
4368	3492974	654024
4369	3492974	2971049
4370	3493964	1085633
4371	3494365	173794
4372	3494829	2228288
4373	3496114	1624146
4374	3496232	3014696
4375	3496693	1688180
4376	3497842	3306718
4377	3499331	269875
4378	3499331	2403428
4379	3500421	3119542
4380	3500898	2266749
4381	3503210	60601
4382	3504077	1727622
4383	3508325	2332896
4384	3508325	1169969
4385	3508555	1520080
4386	3508642	3443520
4387	3508701	2216637
4388	3509106	527523
4389	3509537	297729
4390	3510077	2219219
4391	3510153	196941
4392	3510802	2358266
4393	3511531	3049170
4394	3511774	2289353
4395	3512003	909806
4396	3512571	2289353
4397	3513471	4124365
4398	3513940	1562160
4399	3515705	1885501
4400	3515757	1004600
4401	3515802	2982107
4402	3515802	1254686
4403	3516690	1882480
4404	3516724	2360675
4405	3516730	1955375
4406	3517025	953742
4407	3517237	1852871
4408	3517237	2753801
4409	3518023	2704699
4410	3518094	3445628
4411	3518094	830839
4412	3518286	1076983
4413	3518286	1327677
4414	3518908	1238333
4415	3520367	3520367
4416	3520962	2591193
4417	3521310	1085633
4418	3521979	1267919
4419	3522220	1757326
4420	3522825	3522825
4421	3522863	1125998
4422	3523190	3018116
4423	3523692	2265738
4424	3523692	2054516
4425	3523926	339864
4426	3524182	2394998
4427	3524416	1503644
4428	3524579	346463
4429	3524579	1880509
4430	3524609	107586
4431	3524763	1347908
4432	3525554	2276622
4433	3525610	2028163
4434	3525710	1083834
4435	3526204	325162
4436	3526309	3511464
4437	3526837	2528538
4438	3527072	1447262
4439	3527072	2104459
4440	3527441	396995
4441	3527881	839045
4442	3528111	2268695
4443	3528398	4448446
4444	3528411	3398595
4445	3528529	3070174
4446	3529021	2364565
4447	3529021	1129161
4448	3529047	2364565
4449	3529286	762799
4450	3529286	1529783
4451	3529334	3445778
4452	3529461	2127652
4453	3529629	2337508
4454	3529680	2544758
4455	3531129	1575744
4456	3531129	1129087
4457	3531321	1832871
4458	3531417	1447128
4459	3531685	2269996
4460	3531921	1172378
4461	3532339	2854896
4462	3532339	2861323
4463	3532339	1788037
4464	3533737	2365501
4465	3534186	2780095
4466	3535458	1078924
4467	3535458	543886
4468	3536528	3538245
4469	3537097	2236121
4470	3537806	1781355
4471	3538278	2966604
4472	3538406	1981982
4473	3538406	1406724
4474	3538480	245958
4475	3538480	3538480
4476	3539421	1890360
4477	3539702	131583
4478	3539795	2685537
4479	3540226	3291087
4480	3540940	963698
4481	3541200	924933
4482	3543653	1955375
4483	3544504	573155
4484	3546946	1025103
4485	3546993	4460922
4486	3547312	815424
4487	3547448	1955375
4488	3547781	1653640
4489	3547794	1638444
4490	3548051	528360
4491	3548791	2011956
4492	3549292	755836
4493	3552027	2275639
4494	3556266	3556266
4495	3556408	93911
4496	3556474	2775632
4497	3557007	1125998
4498	3557323	1064481
4499	3559177	869011
4500	3559865	2923348
4501	3562571	2748515
4502	3562665	3055297
4503	3562683	2733040
4504	3562683	3032551
4505	3562802	3042813
4506	3563997	2734940
4507	3564040	786436
4508	3564093	2776364
4509	3566049	2704699
4510	3566807	647423
4511	3566807	2653872
4512	3567354	995319
4513	3567354	741960
4514	3568338	2629695
4515	3569260	1140980
4516	3569428	60601
4517	3569478	2748008
4518	3569724	1662992
4519	3571094	257993
4520	3572708	1636236
4521	3573037	2966849
4522	3573263	815660
4523	3575042	2543718
4524	3575259	378991
4525	3575494	2592442
4526	3575722	2757811
4527	3575814	2524859
4528	3576358	3070174
4529	3576771	1887576
4530	3576771	1182566
4531	3577004	2482055
4532	3577060	3236876
4533	3577219	2414716
4534	3577523	29985
4535	3578318	1722322
4536	3578839	2905489
4537	3579031	710812
4538	3579031	1260282
4539	3579383	3317793
4540	3579383	2154811
4541	3579965	325162
4542	3580079	3305796
4543	3580494	597071
4544	3580494	555017
4545	3581490	2479998
4546	3581535	1426702
4547	3581564	1212056
4548	3581952	1593437
4549	3581952	2197631
4550	3583123	1737779
4551	3584514	2237589
4552	3585074	3493810
4553	3587546	3122242
4554	3588447	2007391
4555	3589069	3879850
4556	3589583	2007391
4557	3592276	2858489
4558	3592324	3445038
4559	3592324	1560800
4560	3593102	3157497
4561	3593553	1913221
4562	3593585	2463410
4563	3593585	2990726
4564	3594426	659712
4565	3594426	51156
4566	3594426	3017575
4567	3594426	2479805
4568	3594466	3379311
4569	3594466	354307
4570	3594615	902317
4571	3594692	1481729
4572	3595216	3089094
4573	3595276	1781967
4574	3595276	1669583
4575	3595467	776511
4576	3595467	2527113
4577	3595514	1127233
4578	3595514	1935592
4579	3596403	418403
4580	3596488	656733
4581	3596747	2522551
4582	3596751	3538343
4583	3597110	107820
4584	3597110	3080725
4585	3597151	3092579
4586	3597151	3070174
4587	3597255	1781355
4588	3597635	2693787
4589	3598170	2059157
4590	3598180	1119080
4591	3598280	2111441
4592	3598352	2605853
4593	3600756	1380777
4594	3601154	1056872
4595	3601172	1347756
4596	3601894	746483
4597	3602301	228733
4598	3602555	1545884
4599	3603298	1006058
4600	3603506	3468640
4601	3603543	1399876
4602	3605286	1955375
4603	3605606	2056822
4604	3605606	749132
4605	3628488	3628488
4606	3628926	3070174
4607	3634457	3046331
4608	3634654	2679118
4609	3635100	3451444
4610	3635108	3293356
4611	3635990	1742023
4612	3637395	1303802
4613	3637395	3637395
4614	3639513	1056329
4615	3639520	2323970
4616	3641858	451666
4617	3642217	3642217
4618	3647382	1731188
4619	3647632	1731188
4620	3650823	1280406
4621	3651743	732408
4622	3653235	2755498
4623	3653753	2105767
4624	3653753	2238831
4625	3654782	630379
4626	3655170	1887685
4627	3655270	779820
4628	3657733	2903612
4629	3658149	1756066
4630	3658149	71103
4631	3658188	3041388
4632	3658406	2505347
4633	3658417	3073694
4634	3658417	3081501
4635	3658876	3081801
4636	3658876	3281950
4637	3659079	3429565
4638	3659099	2775247
4639	3659099	681118
4640	3659099	1480192
4641	3661107	3349570
4642	3661383	3350438
4643	3661593	150913
4644	3661725	1056872
4645	3661927	2442676
4646	3662255	2809584
4647	3662436	3022336
4648	3662671	2771530
4649	3663190	3001753
4650	3663217	1164596
4651	3663765	2382785
4652	3663812	2888368
4653	3665109	1807753
4654	3665803	1630719
4655	3665866	831976
4656	3666290	2043430
4657	3666309	3000287
4658	3666684	3006452
4659	3666949	2494860
4660	3667075	143310
4661	3667115	3042813
4662	3669099	3196473
4663	3669099	2295490
4664	3669099	2528047
4665	3669412	2085358
4666	3669412	2528359
4667	3669652	1668684
4668	3669922	2894982
4669	3670964	1243795
4670	3671548	1529269
4671	3671913	1992637
4672	3671943	284435
4673	3674963	4496681
4674	3675768	3130623
4675	3676339	2486524
4676	3677784	3669918
4677	3677906	2107556
4678	3678061	3043469
4679	3678655	3083205
4680	3679288	3443889
4681	3679569	814297
4682	3680259	1764027
4683	3680747	3154218
4684	3681470	417270
4685	3681871	2274129
4686	3682471	1499803
4687	3682668	3488158
4688	3682946	1818799
4689	3683026	2532100
4690	3683092	1422876
4691	3683118	1742023
4692	3683779	2125574
4693	3684070	2777857
4694	3684190	3070174
4695	3684886	950509
4696	3685251	2591353
4697	3685843	2107556
4698	3686063	2589837
4699	3686307	1489294
4700	3686338	778790
4701	3686379	620514
4702	3686506	1966004
4703	3686506	1936302
4704	3687098	1950527
4705	3704757	4452222
4706	3711787	3711787
4707	3713742	957885
4708	3713742	1827580
4709	3713742	2124860
4710	3713969	1735021
4711	3715320	3715320
4712	3715320	2674546
4713	3719579	879146
4714	3720704	3436811
4715	3723333	645581
4716	3725559	1801188
4717	3728836	1283066
4718	3729486	990818
4719	3730875	839765
4720	3737206	1625383
4721	3737206	2860892
4722	3737213	1364785
4723	3737823	4438166
4724	3737856	2582304
4725	3738072	3573252
4726	3738266	3575814
4727	3738401	2993835
4728	3738486	2573196
4729	3738486	2019466
4730	3738674	1056872
4731	3738699	2971810
4732	3738927	974362
4733	3739536	800481
4734	3739719	638318
4735	3740378	2226368
4736	3740378	2226368
4737	3741366	3388309
4738	3741725	2040303
4739	3741744	1818799
4740	3742363	3325508
4741	3742998	2295490
4742	3742998	315276
4743	3743193	1421015
4744	3743193	2434798
4745	3743241	1259417
4746	3743693	2119302
4747	3744293	3250706
4748	3744366	3077373
4749	3744475	2930316
4750	3744572	2860531
4751	3744717	309652
4752	3744730	1818799
4753	3744730	520196
4754	3745425	1955375
4755	3745445	1788550
4756	3745445	1818799
4757	3745448	1993868
4758	3745448	2558362
4759	3745479	1018644
4760	3745479	3037864
4761	3745760	3237501
4762	3745760	2063966
4763	3745760	216655
4764	3746378	635691
4765	3746457	2861323
4766	3746606	85250
4767	3746789	679490
4768	3747110	3562683
4769	3747110	3043469
4770	3747110	1818799
4771	3747110	166168
4772	3747452	885871
4773	3747797	3403278
4774	3747979	3302952
4775	3747979	247806
4776	3747979	2918327
4777	3748003	1950527
4778	3748036	1491001
4779	3748101	1049946
4780	3748186	885871
4781	3753596	960262
4782	3753761	888220
4783	3753777	137412
4784	3754652	2785718
4785	3754802	3584931
4786	3756471	886753
4787	3757584	357825
4788	3757584	2279260
4789	3757806	245958
4790	3757806	630379
4791	3758800	3436811
4792	3758819	2897076
4793	3759249	590894
4794	3760929	2897076
4795	3761443	3071438
4796	3761621	1664291
4797	3761656	719408
4798	3761896	539678
4799	3762210	3238037
4800	3762237	1894583
4801	3762713	3341967
4802	3763201	1000575
4803	3763594	573513
4804	3763634	3565613
4805	3764189	1202563
4806	3764222	2601855
4807	3764223	1591897
4808	3764612	1955375
4809	3764764	2580287
4810	3765001	940538
4811	3765001	415253
4812	3765057	1913221
4813	3765057	2794624
4814	3765318	2750192
4815	3765409	2034087
4816	3765622	2195747
4817	3766071	1887685
4818	3766132	3594661
4819	3766132	2642492
4820	3766871	2611059
4821	3766871	3291768
4822	3766871	1212056
4823	3766871	2290623
4824	3767655	3089853
4825	3767707	313724
4826	3767738	523294
4827	3767845	259008
4828	3767845	3681834
4829	3767927	3013729
4830	3767966	1017390
4831	3768113	1803461
4832	3768113	1115707
4833	3768138	1422876
4834	3768311	789282
4835	3768519	2354567
4836	3768926	3386061
4837	3769093	2159795
4838	3769256	2702016
4839	3769680	1527080
4840	3770101	2543336
4841	3770190	2522234
4842	3770256	854643
4843	3770660	2659622
4844	3771228	1945729
4845	3771280	2625815
4846	3776412	3015272
4847	3791381	3042813
4848	3791536	3338687
4849	3791817	2971049
4850	3793451	3793451
4851	3802267	2938894
4852	3802267	178878
4853	3802649	3303075
4854	3805406	180228
4855	3809564	2629657
4856	3809841	465313
4857	3810247	3262923
4858	3810514	2622514
4859	3810522	2983753
4860	3811412	2523472
4861	3811412	1801233
4862	3811483	1212195
4863	3811483	1588252
4864	3811483	2598187
4865	3811705	1984781
4866	3812273	1121225
4867	3814509	3575643
4868	3814532	2415181
4869	3814644	3522769
4870	3814644	3051288
4871	3814736	4478034
4872	3814736	2295658
4873	3814949	1198190
4874	3814951	850753
4875	3815488	3576066
4876	3815989	4044311
4877	3816246	203922
4878	3816345	233291
4879	3816421	849081
4880	3817091	3045743
4881	3817091	618571
4882	3817152	1913221
4883	3817411	1037033
4884	3817434	683631
4885	3817499	4452758
4886	3817560	2543426
4887	3817685	572812
4888	3817761	3406494
4889	3818411	2705932
4890	3818659	520196
4891	3818702	887810
4892	3818938	196941
4893	3818994	196503
4894	3820115	772396
4895	3820257	2836001
4896	3820930	2465114
4897	3820953	3820930
4898	3820953	2465114
4899	3820969	3236124
4900	3820969	1706821
4901	3821045	3571017
4902	3821293	812924
4903	3821618	831445
4904	3821943	3268053
4905	3822503	3002263
4906	3822558	3601941
4907	3822558	3338053
4908	3822811	2482932
4909	3823516	2520866
4910	3823516	2618479
4911	3823785	3380099
4912	3824762	2819568
4913	3824967	1427726
4914	3825209	2858489
4915	3825232	2724590
4916	3825587	1529964
4917	3825989	2040303
4918	3826432	2562078
4919	3826432	3122520
4920	3826481	4446545
4921	3826488	1013867
4922	3826633	2372102
4923	3827266	191403
4924	3827422	1955375
4925	3827449	1199391
4926	3827449	3002381
4927	3827607	2879292
4928	3827708	3319571
4929	3828059	1992637
4930	3828395	417270
4931	3828700	668721
4932	3828700	856812
4933	3828739	1955375
4934	3828739	1421015
4935	3828981	3747570
4936	3828981	3064343
4937	3828981	2307568
4938	3829510	112919
4939	3829933	1955375
4940	3830105	1961049
4941	3830105	774987
4942	3830932	1818799
4943	3831111	3009557
4944	3831506	615568
4945	3831908	886014
4946	3831964	887810
4947	3832090	1818799
4948	3832640	3686825
4949	3832996	3484837
4950	3833178	3575814
4951	3833178	2524859
4952	3833178	557474
4953	3833327	893033
4954	3833929	3122520
4955	3833976	167903
4956	3834010	3029650
4957	3834010	618571
4958	3834491	3834491
4959	3837786	2553280
4960	3838333	3817411
4961	3838333	3512368
4962	3838985	325162
4963	3838985	1818799
4964	3839291	88646
4965	3839389	643786
4966	3841936	4597090
4967	3842267	3487474
4968	3843417	4619859
4969	3843417	865579
4970	3843868	2784970
4971	3844245	3435661
4972	3844248	2178714
4973	3844248	178639
4974	3845097	990944
4975	3845099	622426
4976	3845822	2999563
4977	3846147	1652777
4978	3846629	149876
4979	3847021	1955375
4980	3847035	2883211
4981	3847107	1955375
4982	3847107	1604917
4983	3847335	2124623
4984	3847337	3388640
4985	3847337	588214
4986	3847380	4441161
4987	3847512	753269
4988	3847512	2493512
4989	3847647	3445936
4990	3847744	2751854
4991	3848168	1015797
4992	3848184	2157255
4993	3848528	3848528
4994	3849459	2096250
4995	3849459	969579
4996	3850061	2289094
4997	3850606	3488623
4998	3851238	2235160
4999	3851309	2520305
5000	3851861	3327252
5001	3851934	3002381
5002	3852808	807227
5003	3852834	1853635
5004	3853038	559119
5005	3853590	476807
5006	3854384	3062481
5007	3854412	3261135
5008	3854465	2427199
5009	3855328	1637298
5010	3855523	3419801
5011	3856062	3073843
5012	3856910	3078931
5013	3857349	621368
5014	3857886	3400924
5015	3858293	2778684
5016	3858521	1219237
5017	3858521	4439380
5018	3858588	470798
5019	3858588	2081078
5020	3858588	1302076
5021	3859346	4436507
5022	3859662	3831954
5023	3859787	3315807
5024	3861116	731772
5025	3861500	817096
5026	3861843	2623353
5027	3862154	2104459
5028	3862734	656733
5029	3863491	2760264
5030	3863930	98887
5031	3876035	3070174
5032	3879850	3589069
5033	3885373	2648204
5034	3886325	3594661
5035	3891710	202707
5036	3904205	1603990
5037	3905340	3077570
5038	3912945	3348496
5039	3915827	2183405
5040	3915827	1818799
5041	3916044	3529434
5042	3918775	440086
5043	3918846	332785
5044	3923864	1346700
5045	3924314	1935592
5046	3924961	1312306
5047	3925284	3262923
5048	3925859	2589963
5049	3925942	2526202
5050	3925958	979326
5051	3926099	2366573
5052	3926275	1334328
5053	3926275	149123
5054	3927199	803226
5055	3928323	1219237
5056	3929405	2448492
5057	3929405	1454197
5058	3929677	1422876
5059	3931043	3445515
5060	3931170	661272
5061	3931283	3765919
5062	3931619	1454197
5063	3931678	2338055
5064	3931934	1557871
5065	3933798	2264844
5066	3934237	1380777
5067	3934237	3600756
5068	3934524	2190092
5069	3934685	3263089
5070	3934706	2278284
5071	3935436	430791
5072	3935724	290315
5073	3935733	1639695
5074	3936011	3387810
5075	3936078	2324339
5076	3936078	2879674
5077	3936078	403220
5078	3936217	1955375
5079	3936597	3936597
5080	3936742	1387289
5081	3936742	1063292
5082	3936901	3154218
5083	3937102	3581972
5084	3937980	2741199
5085	3939086	1640674
5086	3940208	2324339
5087	3940236	1240261
5088	3940373	3088554
5089	3940643	822483
5090	3940759	3367193
5091	3940759	3052275
5092	3941826	661402
5093	3942104	1865614
5094	3942393	3738665
5095	3942472	1955375
5096	3942472	956597
5097	3943296	3051152
5098	3943663	3347231
5099	3943699	3665866
5100	3956647	3442087
5101	3956822	1520436
5102	3957274	3070174
5103	3957384	252274
5104	3957442	726298
5105	3957714	3083158
5106	3957875	2572214
5107	3957923	2327202
5108	3958207	3744366
5109	3958358	4194884
5110	3958358	557801
5111	3958483	2563037
5112	3958730	548996
5113	3958788	3090796
5114	3959536	3090435
5115	3964444	3594692
5116	3965527	900926
5117	3977098	3090212
5118	3979886	1818799
5119	3979907	3614973
5120	3980607	618571
5121	3980738	1113342
5122	3980857	1587625
5123	3984670	1708981
5124	3985972	2615710
5125	3986064	1056872
5126	3990376	3861190
5127	3993930	3333190
5128	3994211	2526984
5129	3994211	343390
5130	3994334	2888774
5131	3994504	3084027
5132	3994504	132125
5133	3995113	1818799
5134	3995194	3181721
5135	3996020	901451
5136	3996020	559998
5137	3996253	2479613
5138	3996331	2594822
5139	3996360	3575476
5140	3996411	3809741
5141	3996451	1041992
5142	3996665	3245161
5143	3996883	2479613
5144	3996883	2078665
5145	3996901	2516471
5146	3997292	3596645
5147	3997292	1913221
5148	3997370	752595
5149	3997370	3926220
5150	3997489	2983753
5151	3997850	3319025
5152	3998193	2116204
5153	3998480	207412
5154	3998480	4459220
5155	3998621	3861843
5156	3998621	3063915
5157	3998621	2789525
5158	3999153	3429276
5159	3999153	990429
5160	3999588	3602508
5161	3999688	1366779
5162	4000553	1258039
5163	4000776	892495
5164	4001822	2606467
5165	4002417	3373304
5166	4003106	3305809
5167	4003106	1818799
5168	4003106	3747125
5169	4003106	3395246
5170	4003106	3747110
5171	4005107	4121079
5172	4005595	2615710
5173	4005595	1290983
5174	4005595	2804858
5175	4005615	559119
5176	4006696	1589212
5177	4006696	185430
5178	4006698	3827775
5179	4006793	3017453
5180	4006901	2189228
5181	4007064	3436811
5182	4007480	3602337
5183	4007547	3683232
5184	4008462	2600444
5185	4008518	1199259
5186	4008534	1988960
5187	4009323	1011783
5188	4009327	3021866
5189	4009867	1909750
5190	4009901	3252025
5191	4010101	3265613
5192	4010441	2744720
5193	4010670	857598
5194	4010670	1720371
5195	4011001	129930
5196	4011045	1148049
5197	4011288	2462510
5198	4012099	1928394
5199	4012961	455906
5200	4013092	2407193
5201	4013092	313529
5202	4013493	3365459
5203	4014604	1780294
5204	4014619	604864
5205	4014649	1955375
5206	4014728	432043
5207	4014822	2601647
5208	4015016	3380219
5209	4015405	1033281
5210	4015405	410272
5211	4015565	3833743
5212	4017454	4821579
5213	4020355	2685537
5214	4020355	3539795
5215	4022134	3267318
5216	4022908	3833976
5217	4023008	3341847
5218	4023246	2064447
5219	4023279	3680131
5220	4023459	4023459
5221	4024035	2606761
5222	4024743	1283971
5223	4024743	1378920
5224	4024884	1893467
5225	4026514	3670202
5226	4026622	3493517
5227	4027198	3380236
5228	4027477	1180807
5229	4034145	1563949
5230	4037937	2119302
5231	4039440	2513729
5232	4039440	772295
5233	4039668	229490
5234	4040040	3024428
5235	4040171	2195747
5236	4040211	1757462
5237	4040228	1989889
5238	4040314	380876
5239	4040314	359292
5240	4040375	1955375
5241	4040375	3764612
5242	4040612	1370195
5243	4041185	2789580
5244	4043358	4488277
5245	4043358	2056822
5246	4043358	3373852
5247	4043358	3593553
5248	4043605	3264826
5249	4044818	1955375
5250	4045056	1041992
5251	4045070	2897076
5252	4045070	185430
5253	4045198	3601172
5254	4045198	3741427
5255	4047063	3181721
5256	4047259	1731188
5257	4047528	939597
5258	4047528	904468
5259	4047788	3575028
5260	4047935	2879674
5261	4047996	291510
5262	4048089	3300421
5263	4048323	1363635
5264	4048355	1829428
5265	4056567	3371195
5266	4066784	1665706
5267	4066993	1845261
5268	4066993	2056845
5269	4067069	355073
5270	4067551	2400396
5271	4067810	868677
5272	4067810	3861286
5273	4067837	3845119
5274	4067878	2522640
5275	4068200	1275542
5276	4068272	697725
5277	4068448	1002204
5278	4068825	1636236
5279	4069652	1955375
5280	4069682	1961049
5281	4069697	1829428
5282	4069697	3097006
5283	4069747	1936302
5284	4069747	340383
5285	4070651	3851390
5286	4070678	3029650
5287	4070933	1033874
5288	4071482	2786838
5289	4071532	3669247
5290	4072084	2210155
5291	4072084	3002381
5292	4072599	52937
5293	4073110	2524859
5294	4073521	3577186
5295	4073648	1778731
5296	4074052	915943
5297	4074146	787340
5298	4074368	3738767
5299	4074497	3861286
5300	4074873	353476
5301	4074873	734360
5302	4075859	3436985
5303	4075859	3436811
5304	4077920	1452563
5305	4077920	2977048
5306	4078197	3081400
5307	4078215	994166
5308	4078250	2550778
5309	4078321	2898109
5310	4078641	3401887
5311	4078681	2314366
5312	4078972	1260282
5313	4079022	793055
5314	4082563	3436811
5315	4083009	1731188
5316	4089752	3307757
5317	4091801	3349626
5318	4091857	2125252
5319	4091913	2573682
5320	4091913	1654555
5321	4091988	2030210
5322	4092200	3056385
5323	4092341	3662671
5324	4092955	211272
5325	4092963	1410027
5326	4093155	3358025
5327	4093155	1818799
5328	4093380	3032751
5329	4093380	2007391
5330	4093380	3047940
5331	4094268	4616067
5332	4094873	3293356
5333	4097176	1426702
5334	4097593	2520866
5335	4097705	650913
5336	4098061	3282757
5337	4098232	2522318
5338	4099741	3471377
5339	4100138	71103
5340	4100138	3490891
5341	4102271	421214
5342	4102666	3581955
5343	4102714	542940
5344	4102807	3302952
5345	4102807	2064141
5346	4102870	3739690
5347	4103415	818501
5348	4103415	2407966
5349	4111788	3043771
5350	4111975	3293869
5351	4112200	736714
5352	4112200	1818799
5353	4112926	2091783
5354	4113073	3154218
5355	4113112	3392978
5356	4113271	2074683
5357	4113320	1868264
5358	4113320	1210766
5359	4113581	3353459
5360	4113807	333718
5361	4113807	2596570
5362	4113906	2040303
5363	4114171	1363691
5364	4115135	1955375
5365	4115317	1955375
5366	4115371	3348456
5367	4115371	3290064
5368	4115627	2522318
5369	4117167	2893571
5370	4117571	1648860
5371	4117571	1860764
5372	4118008	872423
5373	4118008	2539187
5374	4118008	3070174
5375	4118430	2279773
5376	4118656	4446720
5377	4118957	3287510
5378	4118957	2935424
5379	4118974	1421015
5380	4119637	3994783
5381	4119949	997503
5382	4120546	758116
5383	4121079	3500371
5384	4121211	2042402
5385	4121324	2973997
5386	4121618	389866
5387	4121925	3348496
5388	4123043	1413354
5389	4125368	1797505
5390	4125554	1174131
5391	4130010	2547394
5392	4130010	4130010
5393	4130010	1818799
5394	4134303	683631
5395	4134601	2383800
5396	4135076	4194887
5397	4135095	2934950
5398	4135266	28252
5399	4135469	3518009
5400	4135966	3666949
5401	4136280	1886587
5402	4136419	156553
5403	4136513	2370854
5404	4136514	4469897
5405	4136514	340383
5406	4136636	913229
5407	4137146	1916191
5408	4137388	3368420
5409	4137479	3029650
5410	4139198	484330
5411	4139341	635691
5412	4139819	3598180
5413	4140148	3365951
5414	4142051	3942020
5415	4142776	3342127
5416	4143525	2107556
5417	4143525	3445628
5418	4143525	830839
5419	4144554	3523190
5420	4144554	3018116
5421	4145305	352391
5422	4145316	1369278
5423	4145485	3525043
5424	4145608	749640
5425	4146019	718224
5426	4146295	1545236
5427	4146302	762799
5428	4146302	2544748
5429	4146682	375432
